tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
SPAC8E11.12	-	-	SPAC8E11.12	-	-	I:3374695-3375004	-	-	4.78302	0.917756	8.64829	OK
SPAC8F11.02c	-	-	SPAC8F11.02c	dph3	-	I:2854404-2855688	-	-	67.7995	62.2518	73.3472	OK
SPAC8F11.03	-	-	SPAC8F11.03	msh3	-	I:2855629-2859170	-	-	18.5228	17.0072	20.0384	OK
SPAC8F11.04	-	-	SPAC8F11.04	-	-	I:2859387-2861935	-	-	113.228	107.09	119.366	OK
SPAC8F11.05c	-	-	SPAC8F11.05c	mug130	-	I:2860848-2861815	-	-	3.73214	2.4349	5.02938	OK
SPAC8F11.06	-	-	SPAC8F11.06	brr6	-	I:2862579-2863845	-	-	14.9115	12.7504	17.0725	OK
SPAC8F11.07c	-	-	SPAC8F11.07c	cdc24	-	I:2863729-2865845	-	-	13.7285	12.0108	15.4462	OK
SPAC8F11.08c	-	-	SPAC8F11.08c	-	-	I:2865945-2867810	-	-	52.5468	48.9445	56.1491	OK
SPAC8F11.09c	-	-	SPAC8F11.09c	nnt1	-	I:2867862-2869544	-	-	50.175	46.8514	53.4985	OK
SPAC8F11.10c	-	-	SPAC8F11.10c	pvg1	-	I:2869643-2871785	-	-	96.4097	92.4689	100.351	OK
SPAC9.02c	-	-	SPAC9.02c	-	-	I:1456797-1457906	-	-	110.98	103.055	118.906	OK
SPAC9.03c	-	-	SPAC9.03c	brr2	-	I:1458444-1465300	-	-	70.1221	68.3255	71.9187	OK
SPAC9.04	-	-	SPAC9.04	Tf2-1	-	I:1465784-1469848	-	-	13.1857	12.1681	14.2033	OK
SPAC9.05	-	-	SPAC9.05	fml1	-	I:1470850-1476275	-	-	14.8105	13.6897	15.9313	OK
SPAC9.06c	-	-	SPAC9.06c	-	-	I:1473456-1474671	-	-	31.4806	27.7109	35.2503	OK
SPAC9.07c	-	-	SPAC9.07c	-	-	I:1474764-1476147	-	-	135.165	126.847	143.482	OK
SPAC9.08c	-	-	SPAC9.08c	-	-	I:1476886-1478399	-	-	13.1856	11.3483	15.0228	OK
SPAC9.09	-	-	SPAC9.09	met26	-	I:1478382-1481172	-	-	790.362	756.374	824.351	OK
SPAC9.10	-	-	SPAC9.10	thi9	-	I:1481400-1484752	-	-	10.1893	9.11023	11.2683	OK
SPAC9.11	-	-	SPAC9.11	-	-	I:1485593-1487904	-	-	18.2405	16.4281	20.0528	OK
SPAC9.12c	-	-	SPAC9.12c	atp12	-	I:1486826-1488388	-	-	33.5062	30.3881	36.6242	OK
SPAC9.13c	-	-	SPAC9.13c	cwf16	-	I:1488609-1489774	-	-	46.3975	42.5548	50.2402	OK
SPAC922.03	-	-	SPAC922.03	-	-	I:5476697-5478012	-	-	30.1069	27.1722	33.0416	OK
SPAC922.04	-	-	SPAC922.04	-	-	I:5479852-5480485	-	-	629.166	608.252	650.079	OK
SPAC922.05c	-	-	SPAC922.05c	-	-	I:5482878-5486451	-	-	6.9023	6.06127	7.74333	OK
SPAC922.06	-	-	SPAC922.06	-	-	I:5485095-5486287	-	-	20.0333	17.4101	22.6564	OK
SPAC922.07c	-	-	SPAC922.07c	atd2	-	I:5486847-5488830	-	-	18.8218	16.8638	20.7798	OK
SPAC922.09	-	-	SPAC922.09	-	-	I:5482661-5482877	-	-	5.93232	0	12.7824	OK
SPAC926.02	-	-	SPAC926.02	-	-	I:3884438-3887309	-	-	9.58795	8.43793	10.738	OK
SPAC926.03	-	-	SPAC926.03	rlc1	-	I:3887242-3888497	-	-	41.5036	37.6342	45.3729	OK
SPAC926.04c	-	-	SPAC926.04c	hsp90	-	I:3888557-3891157	-	-	1662.7	1648.16	1677.24	OK
SPAC926.05c	-	-	SPAC926.05c	dph4	-	I:3892008-3892831	-	-	51.4547	45.8358	57.0737	OK
SPAC926.06c	-	-	SPAC926.06c	-	-	I:3893232-3895794	-	-	48.6965	46.2077	51.1853	OK
SPAC926.07c	-	-	SPAC926.07c	dlc2	-	I:3896265-3897252	-	-	56.3587	50.7988	61.9186	OK
SPAC926.08c	-	-	SPAC926.08c	-	-	I:3898265-3899709	-	-	132.131	126.113	138.15	OK
SPAC926.09c	-	-	SPAC926.09c	fas1	-	I:3900129-3907056	-	-	468.207	463.61	472.803	OK
SPAC926.10	-	-	SPAC926.10	new9	-	I:3886096-3886270	-	-	14.761	0	35.053	OK
SPAC959.02	-	-	SPAC959.02	sec17	-	I:3388182-3389788	-	-	166.63	157.138	176.121	OK
SPAC959.03c	-	-	SPAC959.03c	-	-	I:3389718-3391615	-	-	95.9717	90.2308	101.713	OK
SPAC959.04c	-	-	SPAC959.04c	omh6	-	I:3391749-3394014	-	-	26.2831	23.9564	28.6098	OK
SPAC959.05c	-	-	SPAC959.05c	pdi4	-	I:3395216-3397638	-	-	8.91638	7.73527	10.0975	OK
SPAC959.06c	-	-	SPAC959.06c	-	-	I:3398023-3398701	-	-	15.7312	12.584	18.8783	OK
SPAC959.07	-	-	SPAC959.07	rps403	-	I:3399173-3400238	-	-	1436.74	1414.12	1459.36	OK
SPAC959.08	-	-	SPAC959.08	rpl2102	-	I:3400476-3401152	-	-	798.411	758.43	838.393	OK
SPAC959.09c	-	-	SPAC959.09c	apc5	-	I:3401090-3404225	-	-	11.0172	9.76065	12.2738	OK
SPAC959.10	-	-	SPAC959.10	sen15	-	I:3391860-3393106	-	-	12.6883	10.6914	14.6852	OK
SPAC959.11	-	-	SPAC959.11	-	-	I:3391749-3392906	-	-	2.94E-06	0	0.156741	OK
SPAC977.01	-	-	SPAC977.01	-	-	I:29763-31069	-	-	7.99328	6.52056	9.466	OK
SPAC977.02	-	-	SPAC977.02	-	-	I:32033-33012	-	-	1.20417	0.509498	1.89884	OK
SPAC977.03	-	-	SPAC977.03	-	-	I:33834-34272	-	-	0.476423	0	1.51544	OK
SPAC977.04	-	-	SPAC977.04	-	-	I:34297-34978	-	-	0.547139	0	1.2624	OK
SPAC977.05c	-	-	SPAC977.05c	-	-	I:35767-36382	-	-	0.0604454	0	0.423118	OK
SPAC977.06	-	-	SPAC977.06	-	-	I:39415-40072	-	-	0.585588	0	1.37676	OK
SPAC977.07c	-	-	SPAC977.07c	pfl6	-	I:42056-43307	-	-	1.07015	0.512451	1.62785	OK
SPAC977.08	-	-	SPAC977.08	-	-	I:44643-45468	-	-	0.360494	0	0.776756	OK
SPAC977.09c	-	-	SPAC977.09c	-	-	I:45874-48399	-	-	17.9517	16.3961	19.5073	OK
SPAC977.10	-	-	SPAC977.10	sod2	-	I:50945-53858	-	-	27.8936	25.7589	30.0284	OK
SPAC977.11	-	-	SPAC977.11	-	-	I:55058-56308	-	-	27.3149	24.5145	30.1152	OK
SPAC977.12	-	-	SPAC977.12	-	-	I:56372-57736	-	-	148.448	142.264	154.632	OK
SPAC977.13c	-	-	SPAC977.13c	-	-	I:58276-59105	-	-	3.94012	2.56127	5.31896	OK
SPAC977.14c	-	-	SPAC977.14c	-	-	I:59613-60907	-	-	426.651	415.696	437.606	OK
SPAC977.15	-	-	SPAC977.15	-	-	I:62960-63862	-	-	11.1215	8.93559	13.3074	OK
SPAC977.16c	-	-	SPAC977.16c	dak2	-	I:64558-66980	-	-	18.3008	16.5431	20.0586	OK
SPAC977.17	-	-	SPAC977.17	-	-	I:66218-69821	-	-	34.317	32.062	36.572	OK
SPAC977.18	-	-	SPAC977.18	-	-	I:31139-32345	-	-	1.09902	0.274755	1.92329	OK
SPAC9E9.01	-	-	SPAC9E9.01	-	-	I:4434860-4435509	-	-	1.29127	0.241859	2.34067	OK
SPAC9E9.02	-	-	SPAC9E9.02	-	-	I:4434477-4437145	-	-	2.66996	2.08164	3.25828	OK
SPAC9E9.03	-	-	SPAC9E9.03	leu2	-	I:4439836-4442513	-	-	284.193	278.231	290.155	OK
SPAC9E9.04	-	-	SPAC9E9.04	-	-	I:4442979-4444196	-	-	187.648	178.875	196.421	OK
SPAC9E9.05	-	-	SPAC9E9.05	-	-	I:4444386-4446593	-	-	12.7255	11.2365	14.2145	OK
SPAC9E9.06c	-	-	SPAC9E9.06c	-	-	I:4445572-4447549	-	-	392.694	374.473	410.915	OK
SPAC9E9.07c	-	-	SPAC9E9.07c	ypt2	-	I:4447722-4449571	-	-	126.211	121.421	131	OK
SPAC9E9.08	-	-	SPAC9E9.08	rad26	-	I:4450588-4453369	-	-	24.8669	22.8094	26.9244	OK
SPAC9E9.09c	-	-	SPAC9E9.09c	atd1	-	I:4453279-4455187	-	-	295.225	281.047	309.403	OK
SPAC9E9.10c	-	-	SPAC9E9.10c	cbh1	-	I:4458919-4460959	-	-	33.3413	30.6152	36.0673	OK
SPAC9E9.11	-	-	SPAC9E9.11	plr1	-	I:4461696-4462901	-	-	230.939	222.637	239.242	OK
SPAC9E9.12c	-	-	SPAC9E9.12c	ybt1	-	I:4462939-4467700	-	-	27.6179	26.2705	28.9653	OK
SPAC9E9.13	-	-	SPAC9E9.13	wos2	-	I:4467886-4469061	-	-	903.245	884.203	922.286	OK
SPAC9E9.14	-	-	SPAC9E9.14	vps24	-	I:4469174-4470627	-	-	38.4743	35.0214	41.9273	OK
SPAC9E9.15	-	-	SPAC9E9.15	-	-	I:4470560-4471415	-	-	30.8177	26.8069	34.8285	OK
SPAC9E9.17c	-	-	SPAC9E9.17c	-	-	I:4437310-4437862	-	-	0	0	0	OK
SPAC9G1.02	-	-	SPAC9G1.02	wis4	-	I:1968832-1973575	-	-	92.2763	87.7288	96.8239	OK
SPAC9G1.03c	-	-	SPAC9G1.03c	rpl3001	-	I:1973478-1974092	-	-	1205.72	1146.43	1265.01	OK
SPAC9G1.04	-	-	SPAC9G1.04	oxa101	-	I:1975211-1976603	-	-	56.3612	52.3276	60.3948	OK
SPAC9G1.05	-	-	SPAC9G1.05	aip1	-	I:1976705-1979209	-	-	65.364	61.1677	69.5603	OK
SPAC9G1.06c	-	-	SPAC9G1.06c	cyk3	-	I:1976753-1982206	-	-	24.2762	22.7152	25.8372	OK
SPAC9G1.07	-	-	SPAC9G1.07	-	-	I:1982974-1984542	-	-	46.5093	42.7569	50.2617	OK
SPAC9G1.08c	-	-	SPAC9G1.08c	-	-	I:1983122-1985685	-	-	18.1141	16.3912	19.8371	OK
SPAC9G1.09	-	-	SPAC9G1.09	sid1	-	I:1985661-1991234	-	-	4.98276	4.40927	5.55624	OK
SPAC9G1.10c	-	-	SPAC9G1.10c	-	-	I:1987257-1991122	-	-	31.0731	29.0094	33.1368	OK
SPAC9G1.11c	-	-	SPAC9G1.11c	spn4	-	I:1991481-1993169	-	-	61.2575	57.6797	64.8354	OK
SPAC9G1.12	-	-	SPAC9G1.12	cpd1	-	I:1993567-1996196	-	-	64.5848	60.6834	68.4862	OK
SPAC9G1.13c	-	-	SPAC9G1.13c	swc4	-	I:1995129-1996858	-	-	52.6286	48.5673	56.6898	OK
SPAC9G1.14	-	-	SPAC9G1.14	-	-	I:1968433-1969093	-	-	1.47151	0.437437	2.50558	OK
SPAC9G1.15c	-	-	SPAC9G1.15c	mzt1	-	I:1985349-1985545	-	-	406.584	333.888	479.281	OK
SPACUNK12.02c	-	-	SPACUNK12.02c	cmk1	-	I:1737452-1739328	-	-	16.7922	14.9053	18.6791	OK
SPACUNK4.06c	-	-	SPACUNK4.06c	rpb7	-	I:2902103-2903133	-	-	89.9996	82.9341	97.0651	OK
SPACUNK4.07c	-	-	SPACUNK4.07c	cta4	-	I:2897979-2901970	-	-	110.454	105.01	115.899	OK
SPACUNK4.08	-	-	SPACUNK4.08	-	-	I:2895097-2898012	-	-	27.2467	25.1654	29.3281	OK
SPACUNK4.09	-	-	SPACUNK4.09	-	-	I:2893835-2894991	-	-	40.2455	36.2886	44.2025	OK
SPACUNK4.10	-	-	SPACUNK4.10	-	-	I:2891048-2892803	-	-	154.112	145.271	162.953	OK
SPACUNK4.11c	-	-	SPACUNK4.11c	mpp6	-	I:2890094-2890887	-	-	43.4425	38.1491	48.7358	OK
SPACUNK4.12c	-	-	SPACUNK4.12c	iph1	-	I:2886959-2890095	-	-	49.4956	46.4433	52.548	OK
SPACUNK4.13c	-	-	SPACUNK4.13c	-	-	I:2885221-2886782	-	-	18.9731	16.6422	21.304	OK
SPACUNK4.14	-	-	SPACUNK4.14	mdb1	-	I:2882792-2885542	-	-	23.3617	21.3814	25.3419	OK
SPACUNK4.15	-	-	SPACUNK4.15	-	-	I:2880962-2882258	-	-	20.5539	18.114	22.9939	OK
SPACUNK4.16c	-	-	SPACUNK4.16c	-	-	I:2877421-2880590	-	-	91.7833	86.908	96.6586	OK
SPACUNK4.17	-	-	SPACUNK4.17	-	-	I:2872777-2874687	-	-	7.00946	5.85038	8.16854	OK
SPACUNK4.19	-	-	SPACUNK4.19	mug153	-	I:2874955-2877487	-	-	0.776265	0.445231	1.1073	OK
SPACUNK4.20	-	-	SPACUNK4.20	-	-	I:2892445-2893920	-	-	6.34877	5.0825	7.61503	OK
SPAP11E10.01	-	-	SPAP11E10.01	-	-	I:1855317-1856904	-	-	34.4708	31.3671	37.5746	OK
SPAP11E10.02c	-	-	SPAP11E10.02c	mam3	-	I:1856832-1860727	-	-	10.0584	9.05601	11.0607	OK
SPAP14E8.02	-	-	SPAP14E8.02	tos4	-	I:1922551-1924915	-	-	83.7064	78.7713	88.6416	OK
SPAP14E8.03	-	-	SPAP14E8.03	bos1	-	I:1924892-1926539	-	-	56.492	52.193	60.791	OK
SPAP14E8.04	-	-	SPAP14E8.04	oma1	-	I:1926603-1927914	-	-	24.7658	21.9607	27.571	OK
SPAP14E8.05c	-	-	SPAP14E8.05c	-	-	I:1927802-1928465	-	-	22.0912	18.1524	26.0301	OK
SPAP19A11.05c	-	-	SPAP19A11.05c	mrp7	-	II:2861478-2862839	-	-	38.0314	34.4971	41.5656	OK
SPAP27G11.02	-	-	SPAP27G11.02	-	-	I:1611274-1612704	-	-	34.492	31.2353	37.7487	OK
SPAP27G11.03	-	-	SPAP27G11.03	-	-	I:1612815-1614313	-	-	34.6139	31.3503	37.8774	OK
SPAP27G11.04c	-	-	SPAP27G11.04c	tad3	-	I:1614240-1615625	-	-	43.8515	39.9745	47.7285	OK
SPAP27G11.05c	-	-	SPAP27G11.05c	vps41	-	I:1615702-1618992	-	-	25.5089	23.8672	27.1506	OK
SPAP27G11.06c	-	-	SPAP27G11.06c	vas2	-	I:1619482-1620433	-	-	92.3309	84.6701	99.9917	OK
SPAP27G11.07c	-	-	SPAP27G11.07c	bud32	-	I:1620367-1621358	-	-	63.7801	58.0124	69.5478	OK
SPAP27G11.08c	-	-	SPAP27G11.08c	meu32	-	I:1621638-1622867	-	-	1.76188	1.02346	2.50031	OK
SPAP27G11.09c	-	-	SPAP27G11.09c	-	-	I:1622909-1624639	-	-	57.6884	54.319	61.0578	OK
SPAP27G11.10c	-	-	SPAP27G11.10c	nup184	-	I:1624750-1629971	-	-	41.8513	40.2603	43.4422	OK
SPAP27G11.11c	-	-	SPAP27G11.11c	-	-	I:1630899-1631203	-	-	1.80781	0	6.92107	OK
SPAP27G11.12	-	-	SPAP27G11.12	-	-	I:1632067-1634832	-	-	66.8206	62.7544	70.8867	OK
SPAP27G11.13c	-	-	SPAP27G11.13c	nop10	-	I:1635110-1635536	-	-	403.597	376.838	430.357	OK
SPAP27G11.14c	-	-	SPAP27G11.14c	-	-	I:1635715-1638440	-	-	24.2873	22.3016	26.2731	OK
SPAP27G11.15	-	-	SPAP27G11.15	slx1	-	I:1638338-1641062	-	-	8.44395	7.36502	9.52288	OK
SPAP27G11.16	-	-	SPAP27G11.16	-	-	I:1631282-1631597	-	-	37.0765	26.9218	47.2313	OK
SPAP32A8.02	-	-	SPAP32A8.02	-	-	I:3405954-3409780	-	-	14.3684	13.1181	15.6187	OK
SPAP32A8.03c	-	-	SPAP32A8.03c	-	-	I:3407544-3409630	-	-	60.1642	56.0647	64.2638	OK
SPAP4C9.02	-	-	SPAP4C9.02	emc5	-	I:3790911-3791756	-	-	78.9754	71.85	86.1008	OK
SPAP7G5.02c	-	-	SPAP7G5.02c	gua2	-	I:3733591-3735652	-	-	331.768	323.821	339.714	OK
SPAP7G5.03	-	-	SPAP7G5.03	prm1	-	I:3736524-3743579	-	-	13.9035	12.9263	14.8807	OK
SPAP7G5.04c	-	-	SPAP7G5.04c	lys1	-	I:3739075-3743492	-	-	228.505	218.243	238.768	OK
SPAP7G5.05	-	-	SPAP7G5.05	rpl1002	-	I:3744042-3744906	-	-	328.668	310.355	346.981	OK
SPAP7G5.06	-	-	SPAP7G5.06	per1	-	I:3748766-3751729	-	-	28.995	26.8414	31.1486	OK
SPAP8A3.02c	-	-	SPAP8A3.02c	ofd2	-	I:5315470-5316692	-	-	19.297	16.7638	21.8302	OK
SPAP8A3.03	-	-	SPAP8A3.03	-	-	I:5317856-5319528	-	-	86.5883	82.3797	90.7969	OK
SPAP8A3.04c	-	-	SPAP8A3.04c	hsp9	-	I:5319956-5320676	-	-	198.026	184.479	211.574	OK
SPAP8A3.05	-	-	SPAP8A3.05	ski7	-	I:5321726-5325075	-	-	17.1535	15.6454	18.6616	OK
SPAP8A3.06	-	-	SPAP8A3.06	uaf2	-	I:5325581-5326435	-	-	50.6338	45.3324	55.9353	OK
SPAP8A3.07c	-	-	SPAP8A3.07c	-	-	I:5326385-5328455	-	-	387.772	369.612	405.932	OK
SPAP8A3.08	-	-	SPAP8A3.08	cdc4	-	I:5329176-5331057	-	-	141.258	133.233	149.283	OK
SPAP8A3.09c	-	-	SPAP8A3.09c	paa1	-	I:5330095-5333012	-	-	89.746	84.7059	94.7861	OK
SPAP8A3.10	-	-	SPAP8A3.10	-	-	I:5334102-5334807	-	-	73.8567	66.6991	81.0144	OK
SPAP8A3.11c	-	-	SPAP8A3.11c	-	-	I:5334898-5336422	-	-	25.4777	23.0086	27.9468	OK
SPAP8A3.12c	-	-	SPAP8A3.12c	tpp2	-	I:5336680-5340639	-	-	53.8457	50.7952	56.8963	OK
SPAP8A3.13c	-	-	SPAP8A3.13c	-	-	I:5340959-5343594	-	-	30.6905	28.355	33.0261	OK
SPAP8A3.14c	-	-	SPAP8A3.14c	sls1	-	I:5343694-5346065	-	-	23.7331	21.9127	25.5536	OK
SPAPB15E9.01c	-	-	SPAPB15E9.01c	pfl2	-	I:3987032-3991388	-	-	429.035	410.475	447.594	OK
SPAPB15E9.02c	-	-	SPAPB15E9.02c	-	-	I:3991829-3994099	-	-	11.397	10.0164	12.7776	OK
SPAPB15E9.03c	-	-	SPAPB15E9.03c	Tf2-5	-	I:3996422-4000424	-	-	13.0433	12.0212	14.0655	OK
SPAPB15E9.06	-	-	SPAPB15E9.06	-	-	I:3993494-3995104	-	-	2.74549	1.9644	3.52658	OK
SPAPB17E12.02	-	-	SPAPB17E12.02	yip12	-	I:1269929-1271746	-	-	11.7247	10.0703	13.3792	OK
SPAPB17E12.03	-	-	SPAPB17E12.03	-	-	I:1271680-1273892	-	-	16.0032	14.2807	17.7256	OK
SPAPB17E12.04c	-	-	SPAPB17E12.04c	csn2	-	I:1272556-1274662	-	-	13.4081	11.7713	15.0448	OK
SPAPB17E12.05	-	-	SPAPB17E12.05	rpl3703	-	I:1275438-1275999	-	-	2631.84	2579.08	2684.61	OK
SPAPB17E12.06	-	-	SPAPB17E12.06	sos7	-	I:1276505-1279000	-	-	9.12473	7.88725	10.3622	OK
SPAPB17E12.07c	-	-	SPAPB17E12.07c	sen2	-	I:1277119-1279149	-	-	10.4192	9.01319	11.8252	OK
SPAPB17E12.08	-	-	SPAPB17E12.08	-	-	I:1279572-1280325	-	-	18.7222	15.1023	22.3421	OK
SPAPB17E12.09	-	-	SPAPB17E12.09	-	-	I:1280536-1281411	-	-	1.43277	0.566319	2.29922	OK
SPAPB17E12.10c	-	-	SPAPB17E12.10c	-	-	I:1280494-1282878	-	-	13.7772	12.2062	15.3483	OK
SPAPB17E12.11	-	-	SPAPB17E12.11	-	-	I:1283079-1284482	-	-	87.1163	80.6721	93.5605	OK
SPAPB17E12.12c	-	-	SPAPB17E12.12c	-	-	I:1284396-1285586	-	-	12.423	10.3961	14.45	OK
SPAPB17E12.13	-	-	SPAPB17E12.13	rpl1802	-	I:1285626-1286338	-	-	925.678	879.84	971.517	OK
SPAPB17E12.14c	-	-	SPAPB17E12.14c	-	-	I:1285524-1289315	-	-	55.4702	52.3157	58.6247	OK
SPAPB18E9.01	-	-	SPAPB18E9.01	trm5	-	I:3974309-3976265	-	-	60.8673	56.3715	65.363	OK
SPAPB18E9.02c	-	-	SPAPB18E9.02c	ppk18	-	I:3976251-3982149	-	-	28.8137	27.064	30.5633	OK
SPAPB18E9.04c	-	-	SPAPB18E9.04c	-	-	I:3982324-3985104	-	-	12.7407	11.4044	14.077	OK
SPAPB18E9.05c	-	-	SPAPB18E9.05c	-	-	I:3986647-3986920	-	-	355.349	318.288	392.411	OK
SPAPB1A10.02	-	-	SPAPB1A10.02	scm3	-	I:1860724-1863132	-	-	5.69808	4.77793	6.61823	OK
SPAPB1A10.03	-	-	SPAPB1A10.03	nxt1	-	I:1863362-1863762	-	-	81.2646	68.3752	94.154	OK
SPAPB1A10.04c	-	-	SPAPB1A10.04c	cwp1	-	I:1864550-1865819	-	-	37.3465	33.6575	41.0354	OK
SPAPB1A10.05	-	-	SPAPB1A10.05	-	-	I:1866752-1868268	-	-	11.5608	9.85235	13.2693	OK
SPAPB1A10.06c	-	-	SPAPB1A10.06c	-	-	I:1867970-1871913	-	-	51.0376	48.0968	53.9784	OK
SPAPB1A10.07c	-	-	SPAPB1A10.07c	-	-	I:1872249-1874093	-	-	15.7828	14.0506	17.515	OK
SPAPB1A10.08	-	-	SPAPB1A10.08	-	-	I:1875571-1877864	-	-	15.5649	13.9009	17.2289	OK
SPAPB1A10.09	-	-	SPAPB1A10.09	ase1	-	I:1878008-1880726	-	-	43.6977	40.7559	46.6395	OK
SPAPB1A10.10c	-	-	SPAPB1A10.10c	ypt71	-	I:1880697-1881970	-	-	49.1191	43.9535	54.2846	OK
SPAPB1A10.11c	-	-	SPAPB1A10.11c	mse1	-	I:1882299-1884414	-	-	32.7378	30.0827	35.3929	OK
SPAPB1A10.12c	-	-	SPAPB1A10.12c	alo1	-	I:1884347-1886451	-	-	70.3831	65.7939	74.9724	OK
SPAPB1A10.13	-	-	SPAPB1A10.13	-	-	I:1887458-1890591	-	-	33.4839	31.1606	35.8072	OK
SPAPB1A10.14	-	-	SPAPB1A10.14	pof15	-	I:1890528-1892090	-	-	30.9368	28.0066	33.867	OK
SPAPB1A10.15	-	-	SPAPB1A10.15	arv1	-	I:1892504-1893846	-	-	14.5022	12.1725	16.8318	OK
SPAPB1A10.16	-	-	SPAPB1A10.16	-	-	I:1863971-1864457	-	-	161.328	146.717	175.94	OK
SPAPB1A11.01	-	-	SPAPB1A11.01	mfc1	-	I:2976369-2979495	-	-	1.24368	0.876699	1.61067	OK
SPAPB1A11.02	-	-	SPAPB1A11.02	-	-	I:2980427-2981839	-	-	0.268957	0	0.584631	OK
SPAPB1A11.03	-	-	SPAPB1A11.03	-	-	I:2984438-2986118	-	-	1.51886	0.955084	2.08264	OK
SPAPB1A11.04c	-	-	SPAPB1A11.04c	mca1	-	I:2984732-2988911	-	-	22.4235	20.818	24.029	OK
SPAPB1E7.01c	-	-	SPAPB1E7.01c	-	-	I:3281385-3282730	-	-	42.2305	38.4466	46.0144	OK
SPAPB1E7.02c	-	-	SPAPB1E7.02c	mcl1	-	I:3283003-3285778	-	-	39.9845	37.2162	42.7528	OK
SPAPB1E7.03	-	-	SPAPB1E7.03	rpc82	-	I:3286486-3288578	-	-	69.123	65.7391	72.507	OK
SPAPB1E7.04c	-	-	SPAPB1E7.04c	-	-	I:3288628-3292753	-	-	44.9495	43.0978	46.8012	OK
SPAPB1E7.05	-	-	SPAPB1E7.05	gde1	-	I:3293590-3297452	-	-	26.4918	24.6466	28.3369	OK
SPAPB1E7.06c	-	-	SPAPB1E7.06c	eme1	-	I:3296333-3300116	-	-	15.4153	14.0835	16.7471	OK
SPAPB1E7.07	-	-	SPAPB1E7.07	glt1	-	I:3302874-3310369	-	-	150.953	148.431	153.475	OK
SPAPB1E7.08c	-	-	SPAPB1E7.08c	-	-	I:3310397-3312882	-	-	14.9772	13.5663	16.3882	OK
SPAPB1E7.09	-	-	SPAPB1E7.09	ogm2	-	I:3313323-3315900	-	-	108.434	104.737	112.13	OK
SPAPB1E7.10	-	-	SPAPB1E7.10	rpc17	-	I:3316816-3317528	-	-	87.0609	78.9928	95.129	OK
SPAPB1E7.11c	-	-	SPAPB1E7.11c	-	-	I:3316785-3319038	-	-	38.6548	35.7414	41.5682	OK
SPAPB1E7.12	-	-	SPAPB1E7.12	rps602	-	I:3319188-3320060	-	-	983.607	962.22	1004.99	OK
SPAPB1E7.14	-	-	SPAPB1E7.14	iec5	-	I:3321854-3323689	-	-	19.512	17.3812	21.6427	OK
SPAPB21F2.02	-	-	SPAPB21F2.02	-	-	I:492334-497927	-	-	44.2916	42.699	45.8841	OK
SPAPB21F2.03	-	-	SPAPB21F2.03	slx9	-	I:498110-499027	-	-	58.6426	52.9446	64.3406	OK
SPAPB24D3.01	-	-	SPAPB24D3.01	toe3	-	I:2947049-2950086	-	-	46.4476	43.5027	49.3925	OK
SPAPB24D3.02c	-	-	SPAPB24D3.02c	-	-	I:2950007-2952250	-	-	15.2505	13.6126	16.8883	OK
SPAPB24D3.03	-	-	SPAPB24D3.03	-	-	I:2952225-2953762	-	-	11.2668	9.59269	12.9409	OK
SPAPB24D3.04c	-	-	SPAPB24D3.04c	mag1	-	I:2953727-2954932	-	-	13.6549	11.5391	15.7706	OK
SPAPB24D3.05c	-	-	SPAPB24D3.05c	-	-	I:2954982-2955350	-	-	4.05804	1.20634	6.90974	OK
SPAPB24D3.06c	-	-	SPAPB24D3.06c	-	-	I:2955692-2957733	-	-	22.663	20.5085	24.8175	OK
SPAPB24D3.07c	-	-	SPAPB24D3.07c	-	-	I:2957838-2959192	-	-	51.0601	46.8201	55.3	OK
SPAPB24D3.08c	-	-	SPAPB24D3.08c	-	-	I:2961072-2962670	-	-	83.4072	79.1783	87.6362	OK
SPAPB24D3.09c	-	-	SPAPB24D3.09c	pdr1	-	I:2962953-2967478	-	-	37.8306	36.2124	39.4489	OK
SPAPB24D3.10c	-	-	SPAPB24D3.10c	agl1	-	I:2967915-2972064	-	-	3.40719	2.87376	3.94063	OK
SPAPB2B4.01c	-	-	SPAPB2B4.01c	gpi12	-	I:2705763-2707435	-	-	16.1302	14.0692	18.1912	OK
SPAPB2B4.02	-	-	SPAPB2B4.02	grx5	-	I:2708049-2709309	-	-	88.6705	82.5734	94.7675	OK
SPAPB2B4.03	-	-	SPAPB2B4.03	cig2	-	I:2709730-2714162	-	-	30.3852	28.4452	32.3253	OK
SPAPB2B4.04c	-	-	SPAPB2B4.04c	-	-	I:2712703-2718444	-	-	17.4231	16.2079	18.6384	OK
SPAPB2B4.05	-	-	SPAPB2B4.05	vma5	-	I:2720606-2722630	-	-	69.4704	65.5807	73.3601	OK
SPAPB2B4.06	-	-	SPAPB2B4.06	-	-	I:2722667-2724062	-	-	17.8603	15.5469	20.1736	OK
SPAPB2B4.07	-	-	SPAPB2B4.07	-	-	I:2724337-2725954	-	-	38.0762	35.2266	40.9258	OK
SPAPB2C8.01	-	-	SPAPB2C8.01	-	-	I:2942325-2946190	-	-	86.8243	84.1467	89.502	OK
SPAPB8E5.02c	-	-	SPAPB8E5.02c	rpn502	-	I:4909366-4911100	-	-	235.105	223.175	247.035	OK
SPAPB8E5.03	-	-	SPAPB8E5.03	mae1	-	I:4912236-4914182	-	-	202.509	192.254	212.765	OK
