tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
SPAPJ698.03c	-	-	SPAPJ698.03c	prp12	-	I:4037949-4041848	-	-	32.8985	30.7632	35.0338	OK
SPAC19G12.01c	-	-	SPAC19G12.01c	cut20	-	I:4041808-4044613	-	-	15.3987	13.8547	16.9426	OK
SPAC19G12.02c	-	-	SPAC19G12.02c	pms1	-	I:4044820-4049384	-	-	16.9996	15.6733	18.3259	OK
SPNCRNA.956	-	-	SPNCRNA.956	dal1-antisense-1	-	I:4049490-4049696	-	-	9.26412	0	19.6314	OK
SPAC19G12.03	-	-	SPAC19G12.03	cda1	-	I:4047208-4049353	-	-	26.675	24.3272	29.0228	OK
SPAC19G12.04	-	-	SPAC19G12.04	dal1	-	I:4049306-4050971	-	-	11.897	10.2437	13.5504	OK
SPAC19G12.05	-	-	SPAC19G12.05	-	-	I:4050904-4052174	-	-	66.7034	61.5385	71.8683	OK
SPAC19G12.06c	-	-	SPAC19G12.06c	hta2	-	I:4052445-4053397	-	-	238.333	228.577	248.09	OK
SPAC19G12.07c	-	-	SPAC19G12.07c	rsd1	-	I:4053603-4056672	-	-	31.4734	29.5041	33.4426	OK
SPAC19G12.08	-	-	SPAC19G12.08	scs7	-	I:4056793-4058815	-	-	148.206	142.824	153.588	OK
SPATRNALEU.04	-	-	SPATRNALEU.04	-	-	I:4059027-4059106	-	-	73.0442	0	235.364	OK
SPAC19G12.09	-	-	SPAC19G12.09	-	-	I:4059979-4061192	-	-	47.7673	43.9809	51.5537	OK
SPAC19G12.10c	-	-	SPAC19G12.10c	cpy1	-	I:4061376-4064952	-	-	535.622	528.659	542.585	OK
SPAC19G12.17	-	-	SPAC19G12.17	erh1	-	I:4066257-4066971	-	-	100.865	84.6618	117.069	OK
SPAC19G12.11	-	-	SPAC19G12.11	coq9	-	I:4066980-4068474	-	-	41.0829	37.9724	44.1933	OK
SPAC19G12.12	-	-	SPAC19G12.12	dlp1	-	I:4068497-4069929	-	-	21.5468	19.0669	24.0267	OK
SPAC19G12.13c	-	-	SPAC19G12.13c	poz1	-	I:4068602-4070968	-	-	13.1078	11.6023	14.6134	OK
SPAC19G12.14	-	-	SPAC19G12.14	its3	-	I:4072136-4075036	-	-	48.2171	45.0972	51.3369	OK
SPAC19G12.15c	-	-	SPAC19G12.15c	tpp1	-	I:4074997-4077914	-	-	101.813	96.4202	107.205	OK
SPAC19G12.16c	-	-	SPAC19G12.16c	adg2	-	I:4078388-4081129	-	-	130.363	126.424	134.302	OK
SPAC23A1.02c	-	-	SPAC23A1.02c	-	-	I:4081482-4083493	-	-	28.4696	26.2858	30.6533	OK
SPAC23A1.03	-	-	SPAC23A1.03	apt1	-	I:4083623-4084596	-	-	355.289	335.345	375.234	OK
SPAC23A1.04c	-	-	SPAC23A1.04c	mnl1	-	I:4084454-4087736	-	-	25.9482	24.0068	27.8896	OK
SPAC23A1.05	-	-	SPAC23A1.05	-	-	I:4088692-4089782	-	-	63.4096	58.7575	68.0618	OK
SPAC23A1.06c	-	-	SPAC23A1.06c	cmk2	-	I:4089793-4092140	-	-	39.4531	36.3568	42.5495	OK
SPAC23A1.07	-	-	SPAC23A1.07	-	-	I:4092109-4093122	-	-	31.0235	27.372	34.675	OK
SPAC23A1.08c	-	-	SPAC23A1.08c	rpl3401	-	I:4093343-4093832	-	-	944.993	913.571	976.414	OK
SPAC23A1.09	-	-	SPAC23A1.09	-	-	I:4093920-4095148	-	-	36.1224	32.5177	39.7271	OK
SPAC23A1.10	-	-	SPAC23A1.10	tef102	-	I:4095133-4096584	-	-	2954.75	2829.99	3079.5	OK
SPNCRNA.957	-	-	SPNCRNA.957	tef102-antisense-1	-	I:4094907-4096013	-	-	49.1723	44.6175	53.7271	OK
SPAC23A1.11	-	-	SPAC23A1.11	rpl1602	-	I:4097267-4098123	-	-	1964.95	1933.16	1996.74	OK
SPAC23A1.12c	-	-	SPAC23A1.12c	frs1	-	I:4098245-4100284	-	-	242.175	235.763	248.586	OK
SPAC23A1.20	-	-	SPAC23A1.20	new11	-	I:4100754-4101275	-	-	50.5146	43.5302	57.499	OK
SPAC23A1.14c	-	-	SPAC23A1.14c	-	-	I:4101275-4103209	-	-	29.822	27.5403	32.1037	OK
SPAC23A1.15c	-	-	SPAC23A1.15c	sec20	-	I:4103732-4104756	-	-	48.3718	43.6841	53.0594	OK
SPAC23A1.16c	-	-	SPAC23A1.16c	rtr1	-	I:4104689-4105778	-	-	16.2924	13.8283	18.7564	OK
SPNCRNA.341	-	-	SPNCRNA.341	-	-	I:4106633-4106726	-	-	505.071	201.561	808.581	OK
SPAC23A1.17	-	-	SPAC23A1.17	-	-	I:4106701-4112044	-	-	73.3444	69.6697	77.0191	OK
SPAC23A1.18c	-	-	SPAC23A1.18c	mrp51	-	I:4111969-4113727	-	-	39.0176	35.8148	42.2205	OK
SPAC23A1.19c	-	-	SPAC23A1.19c	hrq1	-	I:4113672-4117261	-	-	47.5048	44.6141	50.3954	OK
SPAC26H5.02c	-	-	SPAC26H5.02c	-	-	I:4117194-4119311	-	-	26.5588	24.1384	28.9791	OK
SPAC26H5.03	-	-	SPAC26H5.03	pcf2	-	I:4119430-4121874	-	-	25.2694	23.0627	27.476	OK
SPNCRNA.959	-	-	SPNCRNA.959	pcf2-antisense-1	-	I:4119467-4120689	-	-	3.37659	2.35947	4.3937	OK
SPAC26H5.04	-	-	SPAC26H5.04	-	-	I:4121875-4124737	-	-	20.0351	18.3078	21.7624	OK
SPNCRNA.960	-	-	SPNCRNA.960	SPAC26H5.04-antisense-1	-	I:4123494-4124888	-	-	4.58498	3.4827	5.68725	OK
SPAC26H5.05	-	-	SPAC26H5.05	mga2	-	I:4124999-4128805	-	-	59.998	56.6503	63.3456	OK
SPAC26H5.06	-	-	SPAC26H5.06	pot1	-	I:4129144-4132350	-	-	22.3563	20.5624	24.1501	OK
SPNCRNA.961	-	-	SPNCRNA.961	-	-	I:4128632-4129794	-	-	2.72979	1.78095	3.67863	OK
SPAC26H5.07c	-	-	SPAC26H5.07c	-	-	I:4131405-4133498	-	-	116.973	110.123	123.823	OK
SPAC26H5.08c	-	-	SPAC26H5.08c	bgl2	-	I:4134377-4136031	-	-	39.9571	37.0632	42.8511	OK
SPNCRNA.962	-	-	SPNCRNA.962	-	-	I:4136045-4137000	-	-	3.58	2.35392	4.80608	OK
SPNCRNA.306	-	-	SPNCRNA.306	-	-	I:4136051-4137107	-	-	0.000124933	0	0.175485	OK
SPAC26H5.09c	-	-	SPAC26H5.09c	-	-	I:4137265-4139080	-	-	208.256	201.464	215.047	OK
SPNCRNA.963	-	-	SPNCRNA.963	-	-	I:4140076-4141041	-	-	5.12312	3.68996	6.55628	OK
SPAC26H5.10c	-	-	SPAC26H5.10c	tif51	-	I:4141280-4142329	-	-	2545.98	2436.72	2655.25	OK
SPNCRNA.964	-	-	SPNCRNA.964	-	-	I:4142299-4143913	-	-	7.15752	5.87626	8.43877	OK
SPAC26H5.11	-	-	SPAC26H5.11	mug56	-	I:4142848-4147291	-	-	33.2885	31.2123	35.3647	OK
SPAC26H5.12	-	-	SPAC26H5.12	rpo41	-	I:4147642-4151509	-	-	39.9251	37.4676	42.3825	OK
SPAC26H5.13c	-	-	SPAC26H5.13c	kei1	-	I:4150007-4153031	-	-	17.6102	16.0302	19.1901	OK
SPNCRNA.965	-	-	SPNCRNA.965	-	-	I:4153990-4154750	-	-	4.83234	3.17742	6.48726	OK
SPNCRNA.242	-	-	SPNCRNA.242	-	-	I:4154359-4154694	-	-	7769.26	7422.35	8116.16	OK
SPSNORNA.13	-	-	SPSNORNA.13	snoR69b	-	I:4154911-4155002	-	-	108962	104493	113432	OK
SPAC25B8.01	-	-	SPAC25B8.01	dap1	-	I:4155464-4156320	-	-	87.6028	81.2223	93.9833	OK
SPAC25B8.02	-	-	SPAC25B8.02	sds3	-	I:4156471-4157726	-	-	17.9889	15.6905	20.2874	OK
SPAC25B8.03	-	-	SPAC25B8.03	psd2	-	I:4157826-4160623	-	-	25.0079	23.0054	27.0105	OK
SPAC25B8.05	-	-	SPAC25B8.05	deg1	-	I:4162276-4164207	-	-	25.4144	23.0493	27.7794	OK
SPAC25B8.04c	-	-	SPAC25B8.04c	mss51	-	I:4160597-4162328	-	-	21.004	18.7797	23.2283	OK
SPAC25B8.06c	-	-	SPAC25B8.06c	dia4	-	I:4162366-4165940	-	-	11.8086	10.6573	12.9598	OK
SPAC25B8.07c	-	-	SPAC25B8.07c	-	-	I:4166005-4167734	-	-	28.6793	26.0067	31.352	OK
SPAC25B8.20	-	-	SPAC25B8.20	-	-	I:4166657-4167704	-	-	14.8349	12.2724	17.3973	OK
SPAC25B8.08	-	-	SPAC25B8.08	-	-	I:4168211-4170189	-	-	24.8681	22.5595	27.1767	OK
SPNCRNA.966	-	-	SPNCRNA.966	-	-	I:4170165-4170605	-	-	8.50704	5.11342	11.9007	OK
SPAC25B8.09	-	-	SPAC25B8.09	-	-	I:4170549-4171657	-	-	24.6283	21.5715	27.685	OK
SPAC25B8.10	-	-	SPAC25B8.10	-	-	I:4172122-4173547	-	-	60.1746	55.5708	64.7784	OK
SPNCRNA.967	-	-	SPNCRNA.967	SPAC25B8.09-antisense-1	-	I:4170478-4172438	-	-	2.25679	1.6195	2.89408	OK
SPAC25B8.11	-	-	SPAC25B8.11	-	-	I:4173673-4176378	-	-	51.2415	48.7386	53.7443	OK
SPAC25B8.12c	-	-	SPAC25B8.12c	-	-	I:4176459-4178343	-	-	526.411	502.606	550.217	OK
SPNCRNA.968	-	-	SPNCRNA.968	-	-	I:4178277-4179532	-	-	8.88782	7.23555	10.5401	OK
SPAC25B8.13c	-	-	SPAC25B8.13c	isp7	-	I:4179960-4183074	-	-	24.2386	22.6407	25.8365	OK
SPRRNA.19	-	-	SPRRNA.19	-	-	I:4184340-4184518	-	-	2.29549	0	9.94713	OK
SPAC25B8.14	-	-	SPAC25B8.14	mal2	-	I:4185112-4187416	-	-	18.2875	16.4899	20.085	OK
SPAC25B8.16	-	-	SPAC25B8.16	-	-	I:4187324-4189859	-	-	36.8154	34.1456	39.4851	OK
SPAC25B8.15c	-	-	SPAC25B8.15c	-	-	I:4185377-4187542	-	-	15.8634	14.1597	17.567	OK
SPAC25B8.17	-	-	SPAC25B8.17	-	-	I:4190287-4191481	-	-	32.0202	28.6112	35.4292	OK
SPAC25B8.18	-	-	SPAC25B8.18	-	-	I:4191409-4192157	-	-	20.8193	17.295	24.3437	OK
SPAC25B8.19c	-	-	SPAC25B8.19c	loz1	-	I:4192069-4195228	-	-	20.7816	19.0835	22.4796	OK
SPAC683.03	-	-	SPAC683.03	-	-	I:4195641-4196021	-	-	0	0	0	OK
SPNCRNA.969	-	-	SPNCRNA.969	SPAC683.02c-antisense-1	-	I:4197368-4199832	-	-	2.58113	1.97766	3.1846	OK
SPAC683.02c	-	-	SPAC683.02c	-	-	I:4197465-4198686	-	-	57.0174	52.2602	61.7747	OK
SPNCRNA.970	-	-	SPNCRNA.970	-	-	I:4198687-4200078	-	-	6.61148	5.27873	7.94423	OK
SPAC694.02	-	-	SPAC694.02	-	-	I:4200147-4205612	-	-	210.95	201.575	220.326	OK
SPAC694.03	-	-	SPAC694.03	-	-	I:4205732-4207777	-	-	15.9656	14.1823	17.7488	OK
SPNCRNA.971	-	-	SPNCRNA.971	SPAC694.03-antisense-1	-	I:4205571-4206759	-	-	5.51434	4.17941	6.84928	OK
SPAC694.04c	-	-	SPAC694.04c	-	-	I:4206692-4208253	-	-	176.302	166.013	186.592	OK
SPAC694.05c	-	-	SPAC694.05c	rps2502	-	I:4208427-4208903	-	-	582.648	550.541	614.755	OK
SPNCRNA.972	-	-	SPNCRNA.972	mrc1-antisense-1	-	I:4208999-4212436	-	-	3.56309	2.96331	4.16287	OK
SPAC694.06c	-	-	SPAC694.06c	mrc1	-	I:4209202-4212453	-	-	42.7391	40.021	45.4573	OK
SPAC1F7.01c	-	-	SPAC1F7.01c	spt6	-	I:4212475-4216888	-	-	152.019	148.669	155.37	OK
SPAC1F7.02c	-	-	SPAC1F7.02c	has1	-	I:4217217-4219400	-	-	145.629	140.929	150.33	OK
SPAC1F7.03	-	-	SPAC1F7.03	pkd2	-	I:4219676-4222702	-	-	34.7478	32.3366	37.159	OK
SPAC1F7.14c	-	-	SPAC1F7.14c	tam6	-	I:4222647-4222893	-	-	44.4147	28.7389	60.0905	OK
SPAC1F7.04	-	-	SPAC1F7.04	rho1	-	I:4223777-4225824	-	-	247.92	240.9	254.941	OK
SPAC1F7.05	-	-	SPAC1F7.05	cdc22	-	I:4226957-4229989	-	-	194.691	189.822	199.559	OK
SPNCRNA.973	-	-	SPNCRNA.973	hsp3105-antisense-1	-	I:4230527-4231826	-	-	3.41247	2.41875	4.4062	OK
SPAC1F7.06	-	-	SPAC1F7.06	hsp3105	-	I:4230614-4232557	-	-	0.119071	0	0.291059	OK
SPNCRNA.243	-	-	SPNCRNA.243	-	-	I:4231811-4232976	-	-	2.58372	1.66376	3.50368	OK
SPAC1F7.07c	-	-	SPAC1F7.07c	fip1	-	I:4232997-4234760	-	-	16.4011	14.6191	18.1831	OK
SPAC1F7.08	-	-	SPAC1F7.08	fio1	-	I:4235079-4237874	-	-	18.9941	17.502	20.4863	OK
SPSNORNA.14	-	-	SPSNORNA.14	snoR54b	-	I:4238305-4238401	-	-	0	0	0	OK
SPRRNA.20	-	-	SPRRNA.20	-	-	I:4240849-4240968	-	-	11.6149	0	44.5391	OK
SPAC1F7.09c	-	-	SPAC1F7.09c	-	-	I:4241811-4243446	-	-	14.941	13.0517	16.8304	OK
SPAC1F7.11c	-	-	SPAC1F7.11c	-	-	I:4244722-4247894	-	-	35.2374	32.8033	37.6715	OK
SPAC1F7.10	-	-	SPAC1F7.10	-	-	I:4243420-4244823	-	-	4.61294	3.51185	5.71403	OK
SPAC1F7.12	-	-	SPAC1F7.12	yak3	-	I:4248776-4250231	-	-	37.4029	34.384	40.4218	OK
SPAC1F7.13c	-	-	SPAC1F7.13c	rpl801	-	I:4250594-4251468	-	-	757.039	738.435	775.642	OK
SPAC21E11.03c	-	-	SPAC21E11.03c	pcr1	-	I:4252141-4253622	-	-	37.5788	34.5956	40.562	OK
SPAC21E11.04	-	-	SPAC21E11.04	aca1	-	I:4254671-4255695	-	-	57.4813	52.2833	62.6794	OK
SPAC21E11.05c	-	-	SPAC21E11.05c	cyp8	-	I:4254964-4257641	-	-	29.0837	26.7699	31.3976	OK
SPAC21E11.06	-	-	SPAC21E11.06	tif224	-	I:4257686-4259783	-	-	116.649	110.172	123.125	OK
SPNCRNA.13	-	-	SPNCRNA.13	prl13	-	I:4259370-4259795	-	-	3.36304	1.13225	5.59383	OK
SPAC21E11.07	-	-	SPAC21E11.07	iba57	-	I:4259953-4261207	-	-	32.2922	29.1627	35.4217	OK
SPAC21E11.08	-	-	SPAC21E11.08	lcb2	-	I:4261532-4263964	-	-	113.589	107.465	119.712	OK
SPAC2C4.03c	-	-	SPAC2C4.03c	smd2	-	I:4263952-4264621	-	-	165.745	150.835	180.654	OK
SPATRNASER.03	-	-	SPATRNASER.03	-	-	I:4265148-4265245	-	-	3143.92	2468.16	3819.67	OK
SPATRNAMET.03	-	-	SPATRNAMET.03	-	-	I:4265252-4265324	-	-	6656.03	4837.74	8474.33	OK
SPAC2C4.04c	-	-	SPAC2C4.04c	-	-	I:4265504-4266618	-	-	68.5545	63.765	73.344	OK
SPAC2C4.05	-	-	SPAC2C4.05	cor1	-	I:4267058-4268079	-	-	80.5126	74.7498	86.2754	OK
SPNCRNA.98	-	-	SPNCRNA.98	srp7	-	I:4268565-4269064	-	-	65505.1	65244.6	65765.7	OK
SPAC2C4.06c	-	-	SPAC2C4.06c	-	-	I:4269108-4270937	-	-	31.735	28.8776	34.5924	OK
SPAC2C4.07c	-	-	SPAC2C4.07c	dis32	-	I:4270891-4274158	-	-	25.4217	23.5156	27.3277	OK
SPAC2C4.08	-	-	SPAC2C4.08	-	-	I:4275059-4275902	-	-	24.1854	20.7981	27.5726	OK
SPAC2C4.09	-	-	SPAC2C4.09	-	-	I:4276008-4277492	-	-	21.1165	18.6086	23.6244	OK
SPAC2C4.10c	-	-	SPAC2C4.10c	csc4	-	I:4276924-4278035	-	-	28.6036	25.0683	32.1388	OK
SPAC2C4.11c	-	-	SPAC2C4.11c	rbp28	-	I:4278377-4279620	-	-	78.6546	73.7323	83.577	OK
SPAC2C4.12c	-	-	SPAC2C4.12c	-	-	I:4279660-4281428	-	-	37.0953	34.0002	40.1903	OK
SPAC2C4.14c	-	-	SPAC2C4.14c	ppk11	-	I:4282490-4284568	-	-	53.7479	50.051	57.4448	OK
SPAC2C4.13	-	-	SPAC2C4.13	vma16	-	I:4281425-4284515	-	-	29.1052	26.9793	31.2311	OK
SPAC2C4.15c	-	-	SPAC2C4.15c	ubx2	-	I:4284798-4286263	-	-	38.5293	35.4893	41.5692	OK
SPAC2C4.16c	-	-	SPAC2C4.16c	rps801	-	I:4286743-4287454	-	-	1360.18	1331.31	1389.05	OK
SPAC2C4.17c	-	-	SPAC2C4.17c	msy2	-	I:4288008-4291776	-	-	19.7297	18.4285	21.031	OK
SPNCRNA.974	-	-	SPNCRNA.974	-	-	I:4291998-4292912	-	-	2.62947	1.53954	3.71941	OK
SPNCRNA.975	-	-	SPNCRNA.975	-	-	I:4292898-4294213	-	-	15.6062	13.4368	17.7755	OK
SPNCRNA.976	-	-	SPNCRNA.976	-	-	I:4294278-4294816	-	-	18.2899	14.2048	22.3749	OK
SPAC25G10.01	-	-	SPAC25G10.01	-	-	I:4295137-4297332	-	-	42.5543	39.4552	45.6533	OK
SPAC25G10.02	-	-	SPAC25G10.02	cce1	-	I:4296935-4298605	-	-	2.85575	2.06391	3.64758	OK
SPAC25G10.03	-	-	SPAC25G10.03	zip1	-	I:4299756-4301402	-	-	188.16	178.069	198.251	OK
SPAC25G10.04c	-	-	SPAC25G10.04c	rec10	-	I:4301366-4303885	-	-	11.0163	9.72726	12.3053	OK
SPAC25G10.05c	-	-	SPAC25G10.05c	his1	-	I:4304355-4305811	-	-	438.142	427.063	449.22	OK
SPAC25G10.06	-	-	SPAC25G10.06	rps2801	-	I:4305948-4306399	-	-	1463.02	1397.85	1528.19	OK
SPAC25G10.07c	-	-	SPAC25G10.07c	cut7	-	I:4306510-4310340	-	-	17.969	16.7387	19.1993	OK
SPAC25G10.08	-	-	SPAC25G10.08	-	-	I:4310534-4313061	-	-	498.662	490.526	506.797	OK
SPAC25G10.09c	-	-	SPAC25G10.09c	pan1	-	I:4313117-4318708	-	-	91.8289	89.5421	94.1157	OK
SPAC27F1.02c	-	-	SPAC27F1.02c	cdc8	-	I:4319246-4320285	-	-	351.7	340.049	363.351	OK
SPAC27F1.03c	-	-	SPAC27F1.03c	uch1	-	I:4320715-4321579	-	-	24.3066	20.8088	27.8045	OK
SPAC27F1.04c	-	-	SPAC27F1.04c	nuf2	-	I:4321519-4323254	-	-	21.1026	18.8733	23.3318	OK
SPAC27F1.05c	-	-	SPAC27F1.05c	-	-	I:4323423-4325633	-	-	3.13138	2.42801	3.83474	OK
SPNCRNA.977	-	-	SPNCRNA.977	SPAC27F1.05c-antisense-1	-	I:4323521-4325624	-	-	6.33971	5.29492	7.3845	OK
SPAC27F1.10	-	-	SPAC27F1.10	-	-	I:4325962-4326914	-	-	0.798771	0.194874	1.40267	OK
SPNCRNA.978	-	-	SPNCRNA.978	SPAC27F1.10-antisense-1	-	I:4326025-4326614	-	-	3.09787	1.50126	4.69448	OK
SPAC27F1.06c	-	-	SPAC27F1.06c	-	-	I:4327146-4328451	-	-	185.918	178.813	193.023	OK
SPAC27F1.07	-	-	SPAC27F1.07	ost1	-	I:4328944-4330716	-	-	128.454	123.504	133.403	OK
SPAC27F1.08	-	-	SPAC27F1.08	pdt1	-	I:4330992-4333166	-	-	37.7692	34.8913	40.6471	OK
SPAC27F1.09c	-	-	SPAC27F1.09c	prp10	-	I:4333134-4336797	-	-	70.7516	66.8818	74.6214	OK
SPAC23D3.01	-	-	SPAC23D3.01	pdp3	-	I:4337096-4338471	-	-	34.5935	31.5959	37.5912	OK
SPAC23D3.02	-	-	SPAC23D3.02	rfc2	-	I:4338672-4339944	-	-	39.2748	35.8404	42.7092	OK
SPAC23D3.03c	-	-	SPAC23D3.03c	-	-	I:4340056-4342124	-	-	73.2114	69.7839	76.6389	OK
SPAC23D3.04c	-	-	SPAC23D3.04c	gpd2	-	I:4342229-4344039	-	-	278.255	264.672	291.838	OK
SPAC23D3.05c	-	-	SPAC23D3.05c	-	-	I:4344571-4346170	-	-	8.41334	7.01182	9.81485	OK
SPAC23D3.06c	-	-	SPAC23D3.06c	nup146	-	I:4346356-4350846	-	-	62.4035	59.0703	65.7366	OK
SPAC23D3.09	-	-	SPAC23D3.09	arp42	-	I:4352332-4355333	-	-	22.4853	20.6454	24.3251	OK
SPNCRNA.979	-	-	SPNCRNA.979	-	-	I:4343821-4346458	-	-	14.0481	12.5985	15.4978	OK
SPAC23D3.07	-	-	SPAC23D3.07	pup1	-	I:4350802-4352369	-	-	139.386	131.198	147.575	OK
SPAC23D3.08	-	-	SPAC23D3.08	usp108	-	I:4352439-4355260	-	-	43.5877	40.687	46.4885	OK
SPAC23D3.10c	-	-	SPAC23D3.10c	eng2	-	I:4355409-4358242	-	-	33.9687	31.5379	36.3994	OK
SPNCRNA.980	-	-	SPNCRNA.980	ayr1-antisense-1	-	I:4358457-4362334	-	-	1.40528	1.05726	1.75331	OK
SPAC23D3.11	-	-	SPAC23D3.11	ayr1	-	I:4357919-4360891	-	-	7.91733	6.9267	8.90796	OK
SPNCRNA.244	-	-	SPNCRNA.244	-	-	I:4360503-4362103	-	-	0.160649	0	0.374848	OK
SPAC23D3.12	-	-	SPAC23D3.12	-	-	I:4362492-4365125	-	-	86.1826	82.9246	89.4406	OK
SPAC23D3.16	-	-	SPAC23D3.16	-	-	I:4365546-4366456	-	-	30.8813	26.3052	35.4575	OK
SPNCRNA.981	-	-	SPNCRNA.981	SPAC23D3.17-antisense-1	-	I:4366464-4367503	-	-	6.97805	5.34094	8.61515	OK
SPAC23D3.17	-	-	SPAC23D3.17	-	-	I:4365999-4367171	-	-	23.6926	20.6098	26.7754	OK
SPAC23D3.13c	-	-	SPAC23D3.13c	-	-	I:4367584-4372712	-	-	26.998	25.6953	28.3006	OK
SPAC23D3.14c	-	-	SPAC23D3.14c	aah2	-	I:4373038-4374987	-	-	9.06661	7.67484	10.4584	OK
SPNCRNA.982	-	-	SPNCRNA.982	aah2-antisense-1	-	I:4374388-4375304	-	-	16.6766	13.9175	19.4356	OK
SPAC1527.01	-	-	SPAC1527.01	mok11	-	I:4375300-4382775	-	-	22.4227	21.0823	23.7632	OK
SPAC1527.02	-	-	SPAC1527.02	sft2	-	I:4383078-4384239	-	-	32.2504	28.6329	35.8679	OK
SPAC1527.03	-	-	SPAC1527.03	-	-	I:4384449-4386950	-	-	78.434	73.8642	83.0038	OK
SPAC30.01c	-	-	SPAC30.01c	sec72	-	I:4386841-4392522	-	-	68.9833	65.5284	72.4382	OK
SPAC30.02c	-	-	SPAC30.02c	-	-	I:4392812-4393963	-	-	39.1172	35.2998	42.9347	OK
SPAC30.03c	-	-	SPAC30.03c	tsn1	-	I:4394375-4395639	-	-	69.7033	63.9	75.5065	OK
SPNCRNA.983	-	-	SPNCRNA.983	tsn1-antisense-1	-	I:4395186-4395595	-	-	8.33295	4.77276	11.8931	OK
SPAC30.04c	-	-	SPAC30.04c	abc4	-	I:4395797-4400493	-	-	87.4856	85.0616	89.9096	OK
SPNCRNA.984	-	-	SPNCRNA.984	-	-	I:4400532-4401742	-	-	2.89685	1.94563	3.84808	OK
SPAC29E6.03c	-	-	SPAC29E6.03c	uso1	-	I:4405989-4409338	-	-	70.2861	66.3426	74.2296	OK
SPNCRNA.246	-	-	SPNCRNA.246	-	-	I:4400685-4401605	-	-	0.783263	0.0309528	1.53557	OK
SPNCRNA.985	-	-	SPNCRNA.985	-	-	I:4400707-4401528	-	-	2.47918	1.24529	3.71308	OK
SPAC29E6.01	-	-	SPAC29E6.01	pof11	-	I:4401732-4403868	-	-	24.4071	22.1394	26.6749	OK
SPAC29E6.02	-	-	SPAC29E6.02	prp3	-	I:4403838-4409596	-	-	26.4303	24.7868	28.0737	OK
SPAC29E6.05c	-	-	SPAC29E6.05c	mxr1	-	I:4409677-4411336	-	-	11.9609	10.2724	13.6495	OK
SPAC29E6.04	-	-	SPAC29E6.04	nnf1	-	I:4409772-4410391	-	-	54.4405	47.7274	61.1536	OK
SPAC29E6.06c	-	-	SPAC29E6.06c	-	-	I:4411563-4413996	-	-	140.614	136.252	144.976	OK
SPAC29E6.07	-	-	SPAC29E6.07	-	-	I:4414823-4415174	-	-	8.02145	4.01073	12.0322	OK
SPAC29E6.08	-	-	SPAC29E6.08	tbp1	-	I:4415473-4417151	-	-	60.2908	56.1947	64.3869	OK
SPAC29E6.09	-	-	SPAC29E6.09	-	-	I:4417363-4418680	-	-	18.9355	16.6651	21.2059	OK
SPAC29E6.10c	-	-	SPAC29E6.10c	-	-	I:4418806-4422511	-	-	43.8656	41.9294	45.8019	OK
SPAC16.01	-	-	SPAC16.01	rho2	-	I:4422699-4424646	-	-	34.9765	31.6306	38.3223	OK
SPNCRNA.986	-	-	SPNCRNA.986	srp2-antisense-1	-	I:4424581-4427095	-	-	4.56496	3.76403	5.36589	OK
SPAC16.02c	-	-	SPAC16.02c	srp2	-	I:4424647-4427046	-	-	187.457	177.658	197.256	OK
SPAC16.03c	-	-	SPAC16.03c	ura2	-	I:4427302-4428958	-	-	43.9283	40.8221	47.0345	OK
SPNCRNA.247	-	-	SPNCRNA.247	-	-	I:4429022-4429505	-	-	1.06711	0	2.13474	OK
SPAC16.04	-	-	SPAC16.04	dus3	-	I:4429630-4431741	-	-	65.9668	62.6931	69.2405	OK
SPAC16.05c	-	-	SPAC16.05c	sfp1	-	I:4431868-4434012	-	-	78.1318	74.661	81.6026	OK
SPNCRNA.99	-	-	SPNCRNA.99	-	-	I:4434320-4434475	-	-	87.5738	40.7636	134.384	OK
SPAC9E9.02	-	-	SPAC9E9.02	-	-	I:4434477-4437145	-	-	2.6711	2.08252	3.25967	OK
SPAC9E9.01	-	-	SPAC9E9.01	-	-	I:4434860-4435509	-	-	1.29182	0.241963	2.34167	OK
SPAC9E9.17c	-	-	SPAC9E9.17c	-	-	I:4437310-4437862	-	-	0	0	0	OK
SPNCRNA.987	-	-	SPNCRNA.987	SPAC9E9.17c-antisense-1	-	I:4437465-4438921	-	-	0.238806	0	0.515801	OK
SPNCRNA.12	-	-	SPNCRNA.12	prl12	-	I:4439117-4439451	-	-	0	0	0	OK
SPAC9E9.03	-	-	SPAC9E9.03	leu2	-	I:4439836-4442513	-	-	284.314	278.35	290.279	OK
SPNCRNA.988	-	-	SPNCRNA.988	-	-	I:4442519-4442919	-	-	0.757481	0	1.83021	OK
SPAC9E9.04	-	-	SPAC9E9.04	-	-	I:4442979-4444196	-	-	187.728	178.951	196.505	OK
SPAC9E9.05	-	-	SPAC9E9.05	-	-	I:4444386-4446593	-	-	12.7309	11.2413	14.2205	OK
SPAC9E9.06c	-	-	SPAC9E9.06c	-	-	I:4445572-4447549	-	-	392.862	374.633	411.091	OK
SPAC9E9.07c	-	-	SPAC9E9.07c	ypt2	-	I:4447722-4449571	-	-	126.264	121.473	131.056	OK
SPAC9E9.08	-	-	SPAC9E9.08	rad26	-	I:4450588-4453369	-	-	24.8775	22.8191	26.9359	OK
